date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2023-04-10,1048,349331.0392,266496.0012,0.29,262727.0646,normal,665.0,0.37,33350.3456,20494.6456,531.96,62090.3712,46,0,30788.958199999997,185261.2762,Freelance,181220.15339999998,Transportation,Positive,54.4,Medium,82835.03799999999,0
2023-05-10,1453,405724.1188,218512.3226,0.14,267871.1178,recession,751.0,0.56,48497.02,46475.572,177.32,123606.2256,36,0,46690.129199999996,152468.60199999998,Freelance,37141.4472,Transportation,Positive,12.1,High,187211.7962,0
2023-06-09,1386,453148.3528,319296.5776,0.12,238116.8218,inflation,698.0,0.21,23135.826999999997,24674.078,265.98,90105.158,45,0,75233.3296,185428.8436,Salary,58567.909400000004,Education,Neutral,15.6,Medium,133851.7752,0
2023-07-09,1962,488943.05460000003,231760.78639999998,0.08,289002.3422,normal,703.0,0.11,71802.1876,2540.109,265.98,95287.33499999999,81,0,39950.196,226928.81639999998,Freelance,122832.2238,Rent,Positive,58.3,Low,257182.2682,0
2023-08-08,1701,331399.55419999996,283699.5876,0.31,134162.0852,normal,647.0,0.18,30645.328999999998,56170.54299999999,354.64,125386.5184,74,0,54190.7652,239970.70239999998,Salary,122184.11919999999,Insurance,Positive,25.4,Low,47699.9666,0
2023-09-07,1978,247227.52339999998,188711.0368,0.19,241931.8616,normal,671.0,0.14,81729.4478,35014.4938,443.29999999999995,56782.297,64,0,43180.0798,167919.38019999999,Freelance,75956.7952,Entertainment,Positive,11.4,Low,58516.4866,0
2023-10-07,1410,278849.8856,196865.09699999998,0.32,320591.9002,normal,608.0,0.52,47666.275799999996,72802.2724,531.96,52592.2254,37,0,68983.6862,191998.5496,Salary,128153.597,Entertainment,Negative,99.7,Low,81984.7886,0
2023-11-06,1389,297924.19800000003,518944.71199999994,0.12,267486.33339999994,normal,693.0,0.57,50166.4878,34758.2664,443.29999999999995,97893.0524,50,0,78717.6676,185570.6996,Salary,99272.602,Dining Out,Positive,31.7,Medium,0.0,0
2019-01-01,1997,228581.43879999997,205194.704,0.07,264176.6556,recession,771.0,0.33,43210.2242,58034.1762,177.32,136361.73979999998,32,0,39838.484399999994,176597.42099999997,Salary,94210.116,Dining Out,Positive,31.5,High,23386.7348,0
2019-01-31,1577,401892.2336,244901.085,0.36,202729.95599999998,normal,664.0,0.37,45167.837,26582.0412,797.9399999999999,111888.92,92,0,32504.5292,211519.70839999997,Salary,129910.8382,Utilities,Neutral,19.1,Medium,156991.1486,0
2019-03-02,1965,545090.546,315266.094,0.25,232702.35559999998,recession,660.0,0.13,86783.9544,37551.0564,88.66,15835.562600000001,45,0,47031.4702,195869.4452,Salary,106371.60819999999,Investments,Negative,1.3,Low,229824.45199999996,0
2019-04-01,1333,172644.9582,395192.1974,0.26,265720.2262,normal,669.0,0.46,60979.46139999999,52882.1436,709.28,35191.813799999996,25,0,14441.827399999998,192514.5508,Salary,94060.2806,Insurance,Positive,76.4,High,0.0,0
2019-05-01,1608,258761.30279999998,118816.81240000001,0.32,252659.72160000002,normal,657.0,0.35,47373.6978,34142.079399999995,443.29999999999995,60865.976599999995,59,0,30367.8232,189867.16319999998,Salary,97010.8854,Insurance,Negative,74.7,High,139944.4904,0
2019-05-31,1527,420571.1224,286387.75879999995,0.3,305394.6896,normal,759.0,0.59,39640.7726,8461.7104,620.62,18630.125799999998,49,0,30051.306999999997,256136.9668,Salary,93544.27939999998,Insurance,Positive,91.4,Low,134183.3636,0
2019-06-30,1461,230351.979,308356.82019999996,0.25,267723.05559999996,normal,666.0,0.48,39984.7734,66737.9284,531.96,38575.079399999995,94,0,60262.202000000005,242949.67839999998,Salary,117165.9632,Utilities,Positive,64.3,Medium,0.0,0
2019-07-30,1905,308758.45,204168.9078,0.33,263327.2928,normal,630.0,0.15,62428.165799999995,28459.86,177.32,60555.6666,60,0,10357.261199999999,179235.94259999998,Mixed,126182.68519999999,Investments,Neutral,90.1,Medium,104589.5422,0
2019-08-29,1925,382457.075,231736.84819999998,0.33,214027.0132,normal,616.0,0.27,40701.146199999996,48248.772000000004,443.29999999999995,67167.0428,45,0,89309.8778,257631.7744,Salary,163754.1334,Rent,Positive,43.3,Medium,150720.2268,0
2019-09-28,1120,214002.18839999998,218831.4986,0.36,165697.5606,normal,728.0,0.23,68750.5104,34733.4416,709.28,106852.1454,60,0,27455.3422,178789.9828,Salary,151622.7856,Transportation,Positive,6.3,High,0.0,0
2019-10-28,1942,297183.887,195651.3416,0.16,285771.5718,normal,731.0,0.33,54540.0856,32774.0556,620.62,119013.63759999999,57,0,70540.5558,163368.4624,Salary,81220.5394,Insurance,Positive,51.2,Medium,101532.5454,0
2019-11-27,1061,418857.3246,320910.1896,0.06,231632.2294,normal,622.0,0.53,42340.4696,54115.4042,620.62,49450.115,66,0,40530.0324,191463.0432,Salary,99972.12939999999,Entertainment,Positive,31.0,Low,97947.135,0
2019-12-27,1857,420668.64839999995,242685.47160000002,0.08,250839.5318,normal,734.0,0.44,41999.1286,72327.0548,709.28,26194.596999999998,64,0,43515.2146,121850.75759999998,Mixed,136162.2548,Transportation,Positive,46.9,High,177983.1768,0
2020-01-26,1178,356378.6226,296841.6594,0.09,197135.50999999998,inflation,662.0,0.44,32058.569399999997,3471.9255999999996,531.96,107021.48599999999,27,0,33111.8502,199383.9276,Salary,52398.06,Dining Out,Neutral,93.2,Low,59536.9632,0
2020-02-25,1563,298471.2302,370809.8108,0.31,166216.2216,normal,738.0,0.48,52430.864199999996,17885.3818,443.29999999999995,74613.5962,34,0,63848.498999999996,227267.4976,Salary,189143.6976,Education,Neutral,21.4,Medium,0.0,0
2020-03-26,1788,375585.925,165000.693,0.31,342549.4358,recession,661.0,0.3,33314.8816,10223.3846,88.66,52180.84299999999,80,0,34406.286199999995,244617.373,Mixed,93968.07419999999,Rent,Positive,95.1,Medium,210585.232,0
2020-04-25,1759,300649.6064,430696.981,0.37,268486.4182,inflation,726.0,0.17,37285.962999999996,66353.144,177.32,150417.0096,83,0,77981.78959999999,126808.62479999999,Salary,169751.0958,Healthcare,Neutral,5.9,Low,0.0,0
2020-05-25,1718,230411.3812,253974.5494,0.13,235858.6516,inflation,671.0,0.11,67237.9708,0.0,88.66,39696.6284,32,0,76823.89,145123.12099999998,Freelance,93575.3104,Education,Negative,83.2,Low,0.0,0
2020-06-24,1250,311331.36319999996,289463.37419999996,0.3,260401.5128,recession,665.0,0.27,3322.9767999999995,61710.019799999995,177.32,92616.00919999999,22,0,66714.8768,218194.03319999998,Freelance,58418.07399999999,Healthcare,Positive,31.2,Low,21867.989,0
2020-07-24,1671,331208.93519999995,296291.0808,0.23,249391.714,recession,674.0,0.4,50754.3036,26484.5152,531.96,84359.10339999999,82,0,27559.961,170002.8902,Salary,126829.9032,Insurance,Positive,90.5,Low,34917.8544,0
2020-08-23,1224,250906.0268,261068.23599999998,0.29,286227.2842,inflation,695.0,0.41,49489.125400000004,22550.671,620.62,71662.9914,52,0,47379.903999999995,111257.66080000001,Salary,135427.2634,Rent,Positive,56.4,Medium,0.0,0
2020-09-22,1947,199458.40199999997,294358.2928,0.36,230152.494,recession,644.0,0.45,49951.043999999994,34911.648199999996,354.64,102837.62060000001,79,0,65627.0186,191097.764,Freelance,140761.9356,Utilities,Neutral,28.4,Low,0.0,0
2020-10-22,1538,467693.0258,259991.9036,0.31,349772.566,normal,661.0,0.4,65892.9986,23419.538999999997,797.9399999999999,67998.6736,87,0,25217.5638,169136.682,Salary,114431.6888,Utilities,Positive,9.8,Low,207701.1222,0
2020-11-21,1070,516238.8088,281882.0576,0.21,294806.0258,recession,628.0,0.2,45033.0738,2580.8925999999997,88.66,67542.9612,54,0,30118.688599999998,88660.0,Salary,86051.6228,Groceries,Positive,93.4,Low,234356.7512,0
2020-12-21,1568,251914.9776,191139.4342,0.26,210921.2534,normal,786.0,0.36,39146.9364,0.0,88.66,66079.1846,43,0,74409.6782,156611.6838,Freelance,111685.002,Healthcare,Neutral,52.7,Low,60775.543399999995,0
2021-01-20,1561,458670.0976,168593.19619999998,0.26,249178.93,inflation,720.0,0.46,22506.341,30802.2572,443.29999999999995,80857.92,77,0,70910.268,88660.0,Salary,84975.2904,Entertainment,Positive,56.6,High,290076.9014,1
2021-02-19,1726,347201.426,294477.9838,0.12,290312.73699999996,normal,598.0,0.28,32747.4576,24403.665,88.66,194345.37980000002,75,0,58292.1768,266067.77339999995,Salary,80841.07459999999,Dining Out,Positive,64.8,High,52723.4422,0
2021-03-21,1109,431826.5094,306929.3942,0.22,195084.80419999998,inflation,643.0,0.25,32917.684799999995,33777.6868,265.98,39751.5976,81,0,22588.7948,143843.7572,Salary,111427.0014,Entertainment,Positive,15.9,Low,124897.1152,0
2021-04-20,1532,283060.349,224847.9662,0.15,267425.158,recession,629.0,0.28,37964.212,9826.1878,354.64,133030.7836,68,0,35218.4118,215519.161,Salary,145322.606,Education,Neutral,28.1,Medium,58212.3828,0
2021-05-20,1433,386994.6938,183402.07599999997,0.32,251401.6362,normal,630.0,0.18,46488.871,0.0,709.28,118588.95619999999,47,0,68602.4482,237604.36699999997,Salary,136165.8012,Transportation,Positive,18.9,Low,203592.61779999998,0
2021-06-19,1469,392232.7266,290224.077,0.39,205082.1058,normal,734.0,0.41,35455.134,39758.6904,531.96,95047.0664,51,0,61083.1936,88660.0,Salary,92247.1836,Investments,Neutral,42.1,Low,102008.64959999999,0
2021-07-19,1942,350261.0826,367548.0094,0.08,300794.1222,inflation,717.0,0.22,58172.485799999995,8352.658599999999,354.64,86223.6232,37,0,30865.2058,153007.6548,Salary,152744.3346,Entertainment,Positive,40.4,High,0.0,0
2021-08-18,1191,314928.2994,231278.476,0.31,230334.24699999997,normal,674.0,0.16,47649.430400000005,31221.618999999995,88.66,171371.8006,22,0,47586.4818,309516.493,Salary,48549.3294,Dining Out,Neutral,94.8,Low,83649.8234,0
2021-09-17,1975,335209.2744,215953.595,0.4,259217.01519999997,normal,639.0,0.25,40144.3614,51185.1912,265.98,21654.3184,38,0,42108.1804,192534.05599999998,Mixed,160620.0024,Investments,Neutral,14.4,Medium,119255.6794,0
2021-10-17,1611,385493.68,204006.66,0.16,224601.4914,normal,714.0,0.39,18702.826999999997,29730.357799999998,354.64,86616.387,79,0,72585.942,251181.7594,Salary,110666.2986,Insurance,Neutral,13.0,Medium,181487.02,0
2021-11-16,1869,394677.0828,215486.35679999998,0.13,279483.8046,recession,826.0,0.2,53228.8042,70884.5566,265.98,151135.1556,45,0,40465.3106,255453.3982,Salary,112483.8286,Healthcare,Positive,45.9,Medium,179190.726,0
2021-12-16,1247,400245.8174,197770.31559999997,0.17,222253.77459999998,normal,589.0,0.36,71928.0848,7425.275,265.98,84922.981,81,0,59393.333999999995,205857.8808,Salary,147757.2096,Groceries,Positive,72.0,Medium,202475.5018,0
2022-01-15,1117,374584.9536,256775.31879999998,0.23,300468.74,recession,590.0,0.39,42457.500799999994,10047.8378,354.64,56062.3778,93,0,66357.577,143495.3234,Salary,57433.06139999999,Dining Out,Positive,13.9,Low,117809.6348,0
2022-02-14,1401,312345.6336,339425.0574,0.05,272391.8912,inflation,682.0,0.36,24737.9132,26497.8142,709.28,166839.50139999998,45,0,26829.4026,176814.63799999998,Salary,109710.5438,Investments,Positive,61.9,Low,0.0,0
2022-03-16,1805,496469.40199999994,241274.89099999997,0.34,241092.25139999998,recession,523.0,0.15,52034.554,93032.71119999999,443.29999999999995,0.0,81,0,48515.6386,88660.0,Mixed,88597.938,Dining Out,Positive,82.8,High,255194.51099999997,1
2022-04-15,1808,367803.3502,325354.7154,0.36,220545.2964,inflation,720.0,0.32,32741.2514,4023.3908,709.28,184706.2646,46,0,72172.7864,236984.6336,Salary,131255.8104,Dining Out,Negative,91.5,Low,42448.63479999999,0
2022-05-15,1733,458702.0152,316517.0866,0.37,233351.3468,normal,650.0,0.47,61654.164,36528.806599999996,443.29999999999995,72439.65299999999,50,0,53584.330799999996,211798.10080000001,Salary,95004.50959999999,Healthcare,Positive,44.7,Low,142184.92859999998,0
2022-06-14,1856,77885.1502,329024.3528,0.12,258720.51919999998,recession,694.0,0.29,67953.457,39986.546599999994,354.64,144415.61419999998,25,0,51952.9868,148850.3874,Salary,153368.501,Utilities,Positive,5.7,Low,0.0,0
2022-07-14,1317,512817.4194,304117.099,0.17,275901.9406,normal,721.0,0.39,62838.6616,68582.943,88.66,156451.20919999998,74,0,54029.403999999995,178528.4358,Salary,114463.60639999999,Healthcare,Neutral,78.2,Low,208700.3204,0
2022-08-13,1491,319033.2574,266283.2172,0.14,247630.0398,normal,652.0,0.5,52674.6792,53459.3202,265.98,81647.88059999999,44,0,35210.4324,144116.83,Mixed,156951.2516,Dining Out,Positive,50.4,Low,52750.0402,0
2022-09-12,1643,332583.1652,398227.9158,0.14,315868.98199999996,normal,672.0,0.48,18619.4866,34729.008599999994,443.29999999999995,153028.9332,25,0,31702.156199999998,143018.3326,Salary,51749.068799999994,Groceries,Negative,78.4,Low,0.0,0
2022-10-12,1865,356252.7254,208132.8964,0.36,313700.35839999997,inflation,723.0,0.44,28478.4786,49633.641200000005,443.29999999999995,71964.4354,20,0,70239.9984,191893.04419999997,Freelance,26598.0,Entertainment,Positive,39.6,Low,148119.829,0
2022-11-11,1194,390600.49600000004,185010.36839999998,0.25,271962.7768,inflation,667.0,0.31,61207.3176,25862.122,177.32,111267.41339999999,78,0,53573.6916,116767.8798,Freelance,124335.8974,Transportation,Negative,42.6,Low,205590.1276,0
2022-12-11,1889,353616.8636,430034.6908,0.23,275544.6408,normal,726.0,0.39,44681.9802,45525.1368,177.32,88406.43239999999,38,0,8720.5976,221154.39059999998,Salary,85342.3428,Healthcare,Negative,43.7,Low,0.0,0
2023-01-10,1760,208271.20599999998,308371.89239999995,0.24,268038.68519999995,normal,741.0,0.6,48583.0202,42461.9338,88.66,152814.376,88,0,70718.76239999999,192080.1168,Salary,92311.9054,Rent,Neutral,34.4,Medium,0.0,0
2023-02-09,1845,300068.8834,276982.706,0.08,265720.2262,normal,611.0,0.19,26356.844799999995,24820.367,265.98,55419.5928,66,1,46630.727,165352.6732,Salary,108747.69619999999,Transportation,Negative,36.4,Low,23086.177399999997,0
2023-03-11,1300,245836.448,315376.03239999997,0.36,297570.4446,normal,640.0,0.47,32271.3534,37321.426999999996,620.62,122003.25279999999,28,0,37576.767799999994,125851.0968,Salary,111215.104,Investments,Positive,12.9,Low,0.0,0
2023-04-10,1942,336166.8024,270287.9894,0.29,298548.3644,normal,665.0,0.12,38702.7498,22636.671199999997,88.66,64516.9954,98,0,43661.5036,225246.9362,Mixed,140626.2858,Healthcare,Positive,55.9,Medium,65878.813,0
2023-05-10,1639,495775.19419999997,191236.96019999997,0.16,218332.34279999998,inflation,653.0,0.57,70108.7816,0.0,709.28,41411.3128,98,0,35747.712,273515.21339999995,Salary,118359.3268,Insurance,Positive,42.1,High,304538.234,1
2023-06-09,1722,484404.54919999995,249692.2714,0.25,216904.9168,normal,739.0,0.46,51480.429,19584.994,443.29999999999995,134687.839,86,0,74676.54479999999,227031.66199999998,Freelance,90336.5606,Rent,Neutral,44.1,Low,234712.27779999998,1
2023-07-09,1351,487679.6496,221822.0004,0.34,285158.04459999996,normal,678.0,0.17,11696.027199999999,0.0,88.66,42477.8926,41,0,36967.673599999995,158996.6378,Salary,65535.69879999999,Dining Out,Positive,49.5,Low,265857.6492,0
2023-08-08,1680,424351.58479999995,228669.2122,0.24,275423.1766,normal,689.0,0.13,61814.6386,64594.12959999999,620.62,132466.0194,40,0,69756.8014,287963.247,Mixed,95223.49979999999,Transportation,Positive,45.6,Low,195682.3726,0
2023-09-07,1432,269143.38879999996,252404.3808,0.4,256163.56480000002,inflation,631.0,0.53,54162.39399999999,30534.503999999997,265.98,101982.93819999999,50,0,79548.4118,128761.80459999999,Salary,118417.84240000001,Rent,Positive,79.6,High,16739.008,0
2023-10-07,1077,196558.33339999997,300888.1018,0.33,290219.644,recession,718.0,0.27,86678.449,74426.5236,265.98,43404.389599999995,50,0,44188.14399999999,339520.81019999995,Salary,69645.0898,Transportation,Negative,42.4,Medium,0.0,0
2023-11-06,1848,406233.0272,365455.6334,0.39,233635.05879999997,normal,680.0,0.51,42176.448599999996,7239.089,265.98,187613.42599999998,81,0,26652.0826,188763.3462,Salary,121614.0354,Dining Out,Positive,28.7,High,40777.3938,0
2019-01-01,1254,207049.4712,297060.6496,0.06,253243.1044,inflation,659.0,0.23,72139.0956,34408.0594,620.62,106403.5258,31,0,55390.335,231219.07379999998,Salary,103980.44799999999,Transportation,Neutral,5.2,Medium,0.0,0
2019-01-31,1984,401565.96479999996,295293.6558,0.21,319317.85599999997,normal,674.0,0.41,44150.0202,36858.6218,709.28,91231.14,34,0,55273.303799999994,183708.83959999998,Salary,142321.465,Entertainment,Negative,35.9,Low,106272.30900000001,0
2019-03-02,1810,275480.80559999996,235582.919,0.09,244258.3,normal,675.0,0.37,7948.369000000001,32442.4672,620.62,100874.68819999999,62,0,56049.078799999996,176647.0706,Salary,26598.0,Groceries,Positive,37.9,Low,39897.8866,0
2019-04-01,1928,418573.61259999993,303687.98459999997,0.21,283178.2668,normal,688.0,0.11,29773.801199999998,22721.784799999998,531.96,138634.9822,97,0,56098.7284,153108.7272,Salary,131847.1726,Dining Out,Positive,45.8,Medium,114885.628,0
2019-05-01,1229,346532.9296,283443.3602,0.18,351293.9716,recession,807.0,0.18,49926.2192,48413.679599999996,177.32,137434.5258,41,0,61095.606,218000.7544,Salary,154849.123,Utilities,Neutral,20.2,Low,63089.5694,0
2019-05-31,1320,426790.6214,197050.3964,0.21,300257.7292,normal,645.0,0.19,50663.8704,28689.489399999995,443.29999999999995,33537.4182,38,0,43751.9368,328128.8868,Mixed,90933.2424,Transportation,Neutral,49.6,Low,229740.22499999998,0
2019-06-30,1295,336648.2262,319785.9808,0.39,203957.0104,normal,736.0,0.2,33884.9654,80098.9904,88.66,3478.1317999999997,80,0,57060.6894,191123.4754,Freelance,153216.8924,Dining Out,Positive,95.0,Low,16862.2454,0
2019-07-30,1784,356263.3646,138849.53939999998,0.12,244496.7954,normal,765.0,0.26,36714.9926,28060.89,709.28,99641.42759999998,98,0,21152.502800000002,142987.3016,Salary,115657.8566,Education,Positive,3.9,Medium,217413.82519999996,0
2019-08-29,1283,548579.3169999999,311928.045,0.23,239715.3616,inflation,676.0,0.22,65058.70799999999,39296.7718,531.96,86567.624,79,0,40522.053,218349.1882,Freelance,54326.415,Utilities,Neutral,56.2,Low,236651.27199999997,0
2019-09-28,1567,230755.38199999998,309204.4098,0.38,229596.5958,normal,654.0,0.19,27213.3004,25634.265799999997,88.66,149355.7494,34,0,21003.554,157646.346,Salary,125753.5708,Insurance,Neutral,86.1,Medium,0.0,0
2019-10-28,1634,352043.1486,393291.327,0.15,243701.51519999997,recession,676.0,0.44,56793.8228,24227.2316,531.96,144978.6052,35,0,75540.09319999999,204903.01260000002,Freelance,120183.063,Entertainment,Neutral,29.9,Low,0.0,0
2019-11-27,1800,434088.226,301830.5576,0.24,178973.509,inflation,757.0,0.36,48125.53459999999,43230.616,177.32,74336.977,70,0,60952.8634,170938.25319999998,Salary,75530.3406,Utilities,Positive,65.4,High,132257.6684,0
2019-12-27,1108,190573.7834,313486.68779999996,0.06,294446.95279999997,normal,662.0,0.58,47628.152,51181.644799999995,443.29999999999995,39265.7408,93,0,29960.8738,167015.0482,Salary,80155.7328,Utilities,Negative,84.9,High,0.0,0
2020-01-26,1332,392331.1392,210612.7166,0.25,274838.9072,normal,656.0,0.15,33670.4082,19662.1282,265.98,139042.81819999998,53,0,76382.36319999999,227732.07599999997,Salary,70751.56659999999,Rent,Positive,7.9,Medium,181718.4226,0
2020-02-25,1521,400402.74559999997,326567.5842,0.31,161759.2834,inflation,685.0,0.23,26364.8242,13808.795,620.62,166560.2224,42,0,39052.0702,133286.1244,Salary,120826.7346,Investments,Neutral,33.7,Low,73835.1614,0
2020-03-26,1749,439785.51759999996,316116.34339999995,0.35,214398.4986,recession,654.0,0.57,69296.656,38658.419799999996,443.29999999999995,119805.37139999999,25,0,25661.750399999997,278024.461,Mixed,83976.9788,Dining Out,Neutral,77.0,Low,123669.17419999998,0
2020-04-25,1244,317338.9648,316068.46699999995,0.08,278222.1728,normal,578.0,0.55,61827.051,51675.481,88.66,100654.81139999999,49,0,40923.682799999995,177757.0938,Salary,87120.8624,Rent,Positive,73.5,Low,1270.4977999999999,0
